match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
e352130a-62f0-5092-a578-ca73a47cbb9b,champs-winners-2-0,2018-06-17 18:47:19 UTC,636,Search & Destroy,Sainte Marie du Mont,Luminosity,Formal,L,2,8,7,1,1.14,7.5,6.6,0,1,0,0,0,4,54,281,19.20%,8,510,63.8,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,2,1,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a98884a-1477-54e3-971c-ddbdddfee048,pool-D-5,2018-06-17 00:34:54 UTC,647,Search & Destroy,USS Texas,Conquest,Phantomz,W,6,10,4,6,2.5,9.3,3.7,1,0,0,0,0,10,34,182,18.70%,9,572,63.6,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,9,1,2,5,1,1,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,1,0
77dfb3fa-fc06-58aa-bf46-db22b4f42c68,champs-winners-1-0,2018-06-17 03:49:35 UTC,542,Search & Destroy,Sainte Marie du Mont,Red Reserve,Joee,W,6,15,3,12,5,16.6,3.3,0,0,0,0,0,15,42,108,38.90%,8,508.6,63.6,PPSh-41,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,2,0,5,0,0,0,0,3,1,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,3,3,1,0
77dfb3fa-fc06-58aa-bf46-db22b4f42c68,champs-winners-1-0,2018-06-17 03:49:35 UTC,542,Search & Destroy,Sainte Marie du Mont,Echo Fox,Temp,L,2,4,7,-3,0.57,4.4,7.7,1,1,0,0,0,4,21,135,15.60%,8,507.9,63.5,STG-44,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,0,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746d1d32-e3d7-566a-8189-833abf707c16,champs-losers-4-3,2018-06-17 17:38:20 UTC,869,Search & Destroy,Valkyrie,Tainted Minds,Swifty,W,6,11,6,5,1.83,7.6,4.1,2,2,0,0,0,10,35,165,21.20%,11,697.1,63.4,BAR,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,11,3,1,5,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dba2c1b9-e1d8-5c4c-a9a0-e6eea7f616e2,champs-losers-1-3,2018-06-17 03:17:33 UTC,756,Search & Destroy,USS Texas,Tainted Minds,Damage,L,4,5,5,0,1,4,4,2,0,0,0,0,4,25,290,8.60%,10,632.2,63.2,STG-44,,mountain_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,1,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254c6252-ef28-59b3-badd-25d78b77ea1f,pool-D-4,2018-06-16 23:50:35 UTC,644,Search & Destroy,USS Texas,Elevate,Nagafen,L,3,6,7,-1,0.86,5.6,6.5,0,1,0,0,0,6,8,33,24.20%,9,568.3,63.1,Springfield,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,1,1,2,4,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ede9377e-5f57-56f1-bcf3-c0cd040a766f,champs-losers-6-0,2018-06-17 20:31:27 UTC,683,Search & Destroy,USS Texas,OpTic Gaming,Methodz,L,3,6,7,-1,0.86,5.3,6.1,1,0,0,0,0,5,28,114,24.60%,9,568,63.1,STG-44,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,1,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49f63ede-bd6a-55a4-9946-33163bb74aeb,champs-losers-1-1,2018-06-17 03:13:14 UTC,532,Search & Destroy,London Docks,Heretics,Lucky,L,2,5,6,-1,0.83,5.6,6.8,1,0,0,0,0,3,29,221,13.10%,8,502.9,62.9,STG-44,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,0,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e352130a-62f0-5092-a578-ca73a47cbb9b,champs-winners-2-0,2018-06-17 18:47:19 UTC,636,Search & Destroy,Sainte Marie du Mont,Red Reserve,Skrapz,W,6,8,5,3,1.6,7.5,4.7,3,2,0,0,0,7,28,115,24.30%,8,500.1,62.5,PPSh-41,,Hunker,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,3,2,3,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
