match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
60a69d9b-1368-58d9-aa8f-7ca018b3d25a,rel-losers-1-0,2018-04-19 22:10:36 UTC,649,Search & Destroy,Sainte Marie du Mont,EZG Blue,Parzelion,L,4,6,9,-3,0.67,5.5,8.3,1,1,0,0,0,5,31,158,19.60%,10,513.6,51.4,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19bd7ae8-c530-5a12-8fad-9642fda0c22f,rel-winners-1-1,2018-04-19 20:35:42 UTC,588,Search & Destroy,Sainte Marie du Mont,Tainted Minds,Nimble,W,6,15,4,11,3.75,15.3,4.1,2,0,0,0,0,13,49,131,37.40%,9,461.8,51.3,PPSh-41,,mountain_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,9,4,0,5,1,1,0,0,4,2,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,3,3,1,0
918b34a2-b3ab-5a18-8b46-439d83753780,rel-winners-2-0,2018-04-20 00:04:44 UTC,485,Search & Destroy,London Docks,Tainted Minds,Swiftazor,L,1,4,5,-1,0.8,4.9,6.2,1,0,1,0,-1,4,27,168,16.10%,7,358.8,51.3,STG-44,,Scoped,"Glide Bomb, Mortar Strike, Artillery Barrage",0,0,0,7,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee2ce46d-3a73-563b-934e-f738a4b1e4ef,rel-winners-2-1,2018-04-20 00:39:44 UTC,605,Search & Destroy,Sainte Marie du Mont,Evil Geniuses,Silly,W,6,6,5,1,1.2,6,5,2,0,0,0,0,5,21,83,25.30%,9,461,51.2,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,9,3,2,4,4,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386a4a2-f2fb-560d-9d62-9e6394224101,rel-losers-2-1,2018-04-20 01:32:50 UTC,682,Search & Destroy,Sainte Marie du Mont,Tainted Minds,Swifty,W,6,7,6,1,1.17,6.2,5.3,1,0,0,0,0,7,16,67,23.90%,10,510.2,51,STG-44,,mountain_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,0,1,4,5,2,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60a69d9b-1368-58d9-aa8f-7ca018b3d25a,rel-losers-1-0,2018-04-19 22:10:36 UTC,649,Search & Destroy,Sainte Marie du Mont,Epsilon,Reedy,W,6,6,6,0,1,5.5,5.5,1,0,0,0,0,6,35,251,13.90%,10,509.4,50.9,STG-44,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,10,0,2,4,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
918b34a2-b3ab-5a18-8b46-439d83753780,rel-winners-2-0,2018-04-20 00:04:44 UTC,485,Search & Destroy,London Docks,Mindfreak,Shockz,W,6,5,4,1,1.25,6.2,4.9,1,1,0,0,0,5,28,164,17.10%,7,356.1,50.9,PPSh-41,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,7,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee2ce46d-3a73-563b-934e-f738a4b1e4ef,rel-winners-2-1,2018-04-20 00:39:44 UTC,605,Search & Destroy,Sainte Marie du Mont,Team Vitality,MarkyB,L,3,2,8,-6,0.25,2,7.9,6,0,0,0,0,2,28,126,22.20%,9,457.9,50.9,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Mortar Strike",0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
617c27c4-bd82-55f0-ba6b-f44021d4dda1,rel-winners-1-1,2018-04-19 19:45:28 UTC,773,Search & Destroy,London Docks,Epsilon,Reedy,L,5,5,9,-4,0.56,3.9,7,1,0,0,0,0,4,24,120,20.00%,11,558.3,50.8,Springfield,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,11,0,2,2,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02017059-d45c-57e8-b55f-60721a6cab43,rel-winners-1-3,2018-04-19 22:27:28 UTC,633,Search & Destroy,London Docks,GGEA Orange,Spoof,L,2,8,6,2,1.33,7.6,5.7,1,0,0,0,0,5,47,175,26.90%,8,406.4,50.8,PPSh-41,,mountain_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,8,3,1,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
