match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),fave weapon,fave division,fave training,fave scorestreaks,hill time (s),hill captures,hill defends,snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,ctf captures,ctf returns,ctf pickups,ctf defends,ctf kill carriers,ctf flag carry time (s),2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak,scorestreaks earned,scorestreaks used,scorestreaks deployed,scorestreaks kills,scorestreaks assists
2679cb7c-7b24-5c0a-a12a-700d31fb2eaf,pro2-a2-5,2018-05-22 22:55:34 UTC,704,Hardpoint,Ardennes Forest,Echo Fox,Faccento,L,186,27,26,1,1.04,23,22.2,17,2,0,0,0,17,140,708,19.80%,27,651.4,24.1,STG-44,,infantry_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9228af27-4120-53d9-ad94-38ad5c6b4005,pro2-b1-3,2018-05-29 21:45:41 UTC,708,Hardpoint,Valkyrie,Unilad,Wuskin,L,237,39,25,14,1.56,33.1,21.2,4,3,0,0,1,23,123,493,24.90%,27,651,24.1,BAR,,armored_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,3,0,0,0,3,3,3,6,0
a44f1ec0-e19e-5464-8e44-173050298a6b,pro2-b1-14,2018-05-31 22:46:34 UTC,496,Hardpoint,Gibraltar,OpTic Gaming,Scump,W,250,21,18,3,1.17,25.4,21.8,5,1,0,0,0,14,92,331,27.80%,19,458.8,24.1,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,1,1,0
79aac117-4040-5e52-abb5-af1efabd5e00,pro2-a3-1,2018-06-26 18:57:37 UTC,620,Capture The Flag,Flak Tower,Red Reserve,Zer0,L,1,26,17,9,1.53,25.2,16.5,0,0,0,0,0,18,106,400,26.50%,19,458.4,24.1,PPSh-41,,airborne_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,31.6,4,0,0,0,0,1,0,0,3,3,3,2,0
492f739c-0ca3-5e1a-b809-070ca3e8af71,pro2-a4-2,2018-07-03 19:42:40 UTC,660,Capture The Flag,Flak Tower,Team EnVyUs,Decemate,L,0,17,20,-3,0.85,15.5,18.2,0,2,0,0,0,10,84,349,24.10%,20,482.1,24.1,PPSh-41,,Energetic,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
492f739c-0ca3-5e1a-b809-070ca3e8af71,pro2-a4-2,2018-07-03 19:42:40 UTC,660,Capture The Flag,Flak Tower,Team Kaliber,Kenny,W,1,24,19,5,1.26,21.8,17.3,0,2,0,0,0,20,111,472,23.50%,20,482.8,24.1,PPSh-41,,airborne_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,15.2,4,0,0,1,0,0,0,0,0,0,0,0,0
10baff25-69b8-5618-bb63-e0cfe6e00e2f,pro2-a4-13,2018-07-06 20:37:08 UTC,600,Hardpoint,Ardennes Forest,Team EnVyUs,Chino,W,250,27,21,6,1.29,27,21,17,3,0,0,1,19,117,620,18.90%,23,554,24.1,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0
8dc23fbf-1582-571b-bc80-8867e9d28dd2,pro2-b3-2,2018-07-10 19:40:25 UTC,444,Hardpoint,Valkyrie,Luminosity,Formal,L,107,16,16,0,1,21.6,21.6,6,3,0,0,0,12,61,215,28.40%,17,409.6,24.1,BAR,,infantry_grandmaster,"Fighter Pilot, Glide Bomb, Artillery Barrage",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
d21728bc-f82c-519c-8230-4bf733ea9be3,pro2-b3-14,2018-07-12 22:37:03 UTC,730,Hardpoint,Gibraltar,eUnited,Clayster,W,250,27,27,0,1,22.2,22.2,19,2,0,0,0,17,158,536,29.50%,28,675.6,24.1,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6c2e97dc-3ac9-5506-ac8e-e8f95634367c,pro2-b4-6,2018-07-18 18:45:21 UTC,622,Capture The Flag,Ardennes Forest,Tainted Minds,Damage,W,3,25,18,7,1.39,24.1,17.4,0,4,0,0,0,21,106,383,27.70%,19,457.1,24.1,STG-44,,Scoped,"Fighter Pilot, Glide Bomb, Artillery Barrage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,1,0,0,0,0,0,0,0,0
